date,username,tweet
2020-12-27 20:25:58,SriRedjeki2,@f_purwatmo @MrsRachelIn @fadlizon @LisaAmartatara3 Ngeri kalo pakek vaksin dari dia 🤦‍♀️🤦‍♀️
2020-12-26 06:17:55,SriRedjeki2,"@MrsRachelIn @fadlizon Bukankah selain sinofak, di RI nantinya jg akan beredar 5 vaksin merk lainnya juga...? tapi beli dan bayar sendiri tentunya.. Mandiri tdk yg subsidi... @fadlizon keberatankah...? Gajiku UMR, untuk budhe ku yg usianya diatas 60thn. Akan Ku usahakan mandiri dg tenang dan damai.."
2020-12-22 04:35:47,auzeeya,Tapi kenapa bu ibu lain klo nganter vaksin cuma bawa tas fesyun ibunya aja ya. Heran. Aku kok ga bisa :')
2020-12-22 04:34:27,auzeeya,"Skrg tiap mau vaksin nyiapin sgla mcem kek bawa lemari,sampe gelas dan termos buat ngangetin asip dibawa :') pengalaman g bawa apa2 eh asipnya abis nyari laktasi jauh bgt, trus muntah pas di vaksin e ga bawa ganti baju. Rempong ses."
2020-12-20 16:16:35,suwito_abdullah,Nah ini di Shanghai aja menolak vaksin buatan cina koq Indonesia malah beli????
2020-12-20 06:40:26,suwito_abdullah,"Konyol klo gitu, rakyat harus bersatu menolak vaksin yg tidak jelas ini"
2020-12-20 06:20:12,suwito_abdullah,"Klo vaksin ini gak ragu lagi udah ada fatwa halal, semoga Indonesia ganti yg ini"
2020-12-19 10:53:08,chairulari_24,"Pemerintah berupaya menyediakan vaksin Covid-19 bagi seluruh masyarakat secara cuma-cuma, tanpa kecuali. Vaksin ini tidak ada kaitannya dengan keanggotaan BPJS.   Pemerintah masih menunggu tahapan ilmiah oleh BPOM, lalu segera menyelenggarakan vaksinasi massal.  https://t.co/9OvklzzPca"
2020-12-19 08:47:16,Riiikkkiiii_,Setelah disuntik vaksin covid malah jadi Titan giman? :v
2020-12-18 18:37:22,tyowfirmansyah,@detikcom Mau vaksin kan? Artinya ngabisin stok pcr/swab dan rapid biar ga rugi 😋
2020-12-18 08:29:22,suwito_abdullah,@MaspiyuO Jujur sy gak percaya klo Jokowi nanti bener2 disuntik vaksin dari cina
2020-12-18 07:16:28,artara17,"@blogdokter Kalau wajib,brti ada sanksi bila tdk mau melakukan vaksin,gmn Dok, soalnya byk org yg anti vaksin"
2020-12-16 17:45:40,agustadela,@yadityaas @YemimaTita Adela is an admin now. Udah slese vaksin disuru jd panitia
2020-12-10 14:07:43,tiS_tissa,"@hellnah05 @catrescuedotid @babysfff @aallggiissaa @bbuterc @daakusaha @afiirmdhaanii @dwifahmi Maemnya dryfood sama wetfood aja kak. Yg jelas steril, vaksin dan obat cacing rutin juga faktor penting dlm proses glow up nya majikan.. 😁"
2020-12-09 23:11:12,tiS_tissa,@AnjarNthoed *langsung cek buku vaksin*  https://t.co/BbuyXRS398
2020-12-08 15:06:17,Gerinosky,Beritain vaksin dateng sekarang itu biar kita nga takut buat dateng ke TPS besok guys
2020-12-08 13:24:03,dhatuputra,@Arifsetyo21 Masih wadidaw Kimia Farma bang  Efek UYM sama vaksin keknya  https://t.co/DhlOG1PySA
2020-12-08 13:18:37,jujulmu,"yang kaya sudah mesen antrian buat beli vaksin, tapi belum teruji klinis.  yang miskin persiapan mesen kain kafan, jaga-jaga kalau tiba-tiba kritis dan negara tutup mata. ga perlu lagi ngrepotin negara."
2020-12-08 09:52:48,pratomooajik,Aku cinta vaksin🍺🍺  https://t.co/kg7dCjAweB
2020-12-07 17:48:03,marwotojr,"Vaksin langsung diditribusi, dipake buat yang butuh, 2021 kasus turun drastis. Hidup normal. Mantab"
2020-12-07 12:48:33,DuwaRakaat,Yakin nih vaksin nya udah aman? Kasian para nakes kalo dijadikan percobaan 🤭
2020-12-07 09:44:42,marwotojr,"Selamat datang vaksin. Njenengan aja yang divaksin, saya ndak usah"
2020-12-03 21:39:44,callista_zee,@masamba28 Rutin obat cacing dan vaksin kok mas
2020-12-03 04:57:12,suwito_abdullah,Alhamdulillah akhirnya vaksin CoVid-19 gratis.......... DiJepang
2020-11-21 08:50:54,andryxsan,@bekakiku @unilubis @dr_koko28 @berlian_idris UU lebih efektif dari pada vaksin
2020-11-15 10:59:48,mudha_satriya,"""Semoga situasi segera normal dan rencana pemerintah memberikan vaksin Covid-19 dalam waktu dekat terealisasi. Tahun depan, bisa menjadi tahun kebangkitan khususnya bagi dunia pariwiata dan perhotelan,"" harap Grace. Cc @juliaribatubara @KemensosRI @LinjamsosOke @juara_community"
2020-11-12 17:15:13,bondanbugis,"Vaksin covid terbukti 90%, investor kemudian mengambil uang merekeka dari gold market maupun forex, untuk menunggu vaksin di keluarkan atau di edar, makanya harga emas turun... #fundamentalanalisis #bondanwoodie"
2020-11-12 06:37:32,haripape,"@lawancovid19_id Wuhan bisa selesai tanpa vaksin. Kenapa Indonesia ngotot? Btw, emang Indonesia udah neliti virus itu sendiri? Atau hanya ngikut WHO?"
2020-11-10 08:51:19,setyodiwantoro,Sinovac kan ini? Wkwkwk vaksin di awal tahun 2021 hanya mimpi belaka.
2020-11-05 12:04:15,_wassup_ya,@ZOO_FESS divaksin minim berat 800 gr tp sebelum vaksin harus dikasih obat cacing 2 minggu sebelumnya biar ps di vaksin sehat
2020-11-01 20:01:35,mudha_satriya,""" Rencananya bansos tahun depan tidak semasif tahun ini. Karena fokus daripada pemerintah sesuai dengan instruksi Presiden Joko Widodo adalah pemulihan kegiatan ekonomi &amp; bagaimana kita mengadakan vaksin,” katanya Cc @juara_community @kawanmensos @sedulurejuliari #KemensosHadiry"
2020-10-30 10:14:40,suwito_abdullah,Itu ada propenyor harga vaksin ditentukan demand and suply pasti gak baca fakta seperti ini
2020-10-25 09:09:53,aprilia_sagala,Vaksin ampuh hempas corona.  For order DM #vaksincorona #madu #Indonesia #HELLOWEEN  #freeongkir  https://t.co/INjkwsJf1h
2020-10-17 21:41:36,rahmat_bud1_s,@akutidagalak Konspirasi agar vaksin laku!!!
2020-10-16 18:44:45,cilkid_,@Garaa30 @animalfess2 ka klo vaksin d puskeswan solo brapa ya?
2020-10-16 16:52:12,cilkid_,@Cokelatpait bisa buat vaksin juga kak?
2020-10-16 16:49:21,cilkid_,@nggt_ @ZOO_FESS ka maaf jbjb kalo vaksin d puskeswan solo brapa ya?
2020-10-15 08:44:50,cilkid_,@bukananakalter @ZOO_FESS klo vaksin berapaan ka d puskeswan?
2020-10-04 19:03:18,cilkid_,abis vaksin lemes mlungker terus nih anabul 😟  https://t.co/73Cbmjv63T
2020-09-27 22:15:05,Cokelatpait,"@landofOoo_ halo kak, maaf mau tanya antri onlinenya bisa lewat mana ya? Sama mau tanya kisaran harga vaksin untuk kitten + mandinya"
2020-09-16 13:54:25,gistamentari,Nangis setengah hari grgr vaksin tt pas pms ngeringik ngeringik kayak keponakan umur 4bln habis diimunisasi bgt.
2020-09-12 06:26:46,Anto1157,Vaksin China diandalkan???
2020-09-07 22:45:14,Anto1157,@dita_moechtar @BocorKangSampah Emang dibikin seperti itu Kan biar vaksin isa laku 😆😆😆
2020-09-04 20:23:57,yaernaaja,"Nganterik kucing ke dokter buat vaksin scabies, semoga sembuh dehhhh 😔😔"
2020-09-01 20:18:01,Pleindeviezsin,@ya_bentar Banyak banget orang anti vaksin al di indo :)
2020-08-31 21:16:41,_wassup_ya,akhirnya beratmu udah sampe 1kg dan bisa vaksin!  https://t.co/cdlw9dM6D8
2020-08-29 06:04:47,mazbaguzjogja,"@RAISYAELBIX1 @desaNa70 @LisaAmartatara3 Otaknya bosok tega jual vaksin palsu, tega mencelakakan anak anak hanya karena duit."
2020-08-20 17:46:17,coloroyd,"Badan intelejen bikin vaksin covid, polisi minta dana buat pulihkan ekonomi, ini negara lagi main ngapain sih.?"
2020-08-08 23:31:25,Omhelm_,@tiarabiya Si sayang udah vaksin?
2020-07-26 21:15:28,SgCoanna,Mungkin pd saatnya nanti semua akan terpapar..Apalagi para nakes ( tenaga kesehatan ) sangat wajar karena tiap hari berjibaku dengan pasien. Sekarang mau menghindar cara apa??  mari Disiplin dgn Protokol Kesehatan. #COVID__19 #imunitas #vaksin
2020-07-20 13:51:17,porsatur,Ini vaksin corona dah ditemukan tp kok ga trending ya 😗
2020-07-12 17:01:39,rfmodric,"@collegemenfess valid, mari berdoa sama sama, semoga vaksin virus ini segera ketemu dan semua segera normal."
2020-07-08 10:54:27,devinamer,"Sebenarnya belum berani beli baju kecuali dress busui all size!!! Bener bener gk PD pake baju potongan, karna perut masih membuncit😣. Tp aku gk tahan untuk beli rok, siapa tau bisa kepake pas vaksin baby W. 🙂 dasar aku."
2020-06-25 21:14:18,arielyonatan,suntik vaksin covid-19  https://t.co/8iikS6F4uj
2020-06-06 03:55:40,IrfanAdy,"Semoga kita punya vaksin sendiri, bukan dari luar."
2020-06-05 07:02:12,masagengari,"Presiden Jokowi Ingin Produksi Vaksin Corona Sendiri Tanpa Impor, Target Akhir Tahun  Berita kompas tv | 4 Juni 2020 | 18:29 WIB  https://t.co/ZDDxxgTssb"
2020-05-31 12:38:44,Visianica,"Well, virus ini belom kelar Dan ga Tau kelar kapan. Kalo belom Ada vaksin atau anti virus atau obat, jadi yok gpp pada mau keluar sih seriusan gpp, tapi jaga jarak ya..bnyk yg suka Lupa jaga jarak dan ga pake masker soalnya 🤗"
2020-05-24 15:59:07,ivan_dhimas,Mengandung vaksin tidak? Microcip 5G pengendali umat manusia?
2020-05-17 16:05:33,yudakaringga,"""the new normal""  Sepertinya dunia dan termasuk Pemerintah Indonesia sedangan mempersiapkan skenario ""the new normal"" dalam berdamai dengan Covid 19. Menyadari bahwa proses penemuan vaksin dari varian Corona jenis…  https://t.co/EcgDdqRQAT"
2020-05-11 04:55:07,sakkarepmufc,"@rizqosyahril @susipudjiastuti vaksin ae durung enek, pasien e wes enek sing mari wkwkw +62 emg sakjosse"
2020-05-09 00:52:26,alinea_terakhir,"Ya kalau udh ada vaksin ngapain  lockdown, bisa ae cengkeh nastar !  https://t.co/nVho3dDCmE"
2020-05-05 18:31:52,ineedmorecuan,@bayusudiyokoo Ngerti. Aku rung nyinggung tekan vaksin. Bidang medis sing tak maksud bahaya covid neng awakmu karo pekerja medis sing kualahan ngurusi pasien. Nek babagan vaksin mbok akuo yo emoh disuntik vaksin sing ra jelas
2020-05-05 18:18:28,ineedmorecuan,@bayusudiyokoo Aku rung nyinggung neng vaksin. Aku mung ngemasalahke opini publik sing menggangap corona ki ora berbahaya. Terutama bidang medis
2020-04-29 18:35:53,JoeWidya,"Reposted from  https://t.co/rAXVc7I7mz (@get_regrann)  -  Satu lagi dari  https://t.co/rAXVc7I7mz ,  Konten edukatif nan inspiratif bersama Arnold Meka, sang pakar terapi pikiran, dalam Dengarkan Bawah Sadar, dengan tema "" Vaksin Mental…  https://t.co/26ZKjXTHzv"
2020-04-25 16:27:37,dr_ardi,"Tadi Di poli khusus anak sehat/ vaksin, kirain pada takut...ehh kok malah ketawa-ketawa liat saya yaa...apa saya aneh ya? 😂 #ardisantoso #covid_19 #dirumahaja @ Klinik Kasih Ibu Sehati  https://t.co/eTmwEQtW3d"
2020-04-22 18:06:37,sigitnugrohoo,Cek Fakta: Eks Menkes Siti Fadilah Supari Sarankan RI Tidak Pakai Vaksin COVID-19 Bill Gates?  https://t.co/qiB7embFeQ
2020-04-20 10:15:52,MarcellaAdy,"Ya namanya pak polisi pasti sudah mengetahui prosedor penanganan covid19, mungkin cateringnya sudah ditambah vaksin &amp; sovenirnya masker sama antis. Good job pak   Saya doakan dari sini semoga sakinah mawadah warohmah . Aamiin 💯  https://t.co/F8lOnPsdLN"
2020-03-27 22:05:52,dina_liunata,"Konsep yang ditawarkan lebih mirip seleksi alam. Herd community harusnya menggunakan vaksin pada kelompok orang sehat sehingga dicapai kekebalan komunitas. Orang dibiarkan sakit (dan menularkan) untuk mencapai kekebalan komunitas, tanpa memandang"
2020-03-27 21:05:09,corneliazefanya,"@bluensflared Kl menurutku bahkan setelah ditemukan vaksin pun tetep butuh beberapa waktu buat bener2 pulih :"") kita kudu sabar kaya aku sabar nunggu notif dari kamu raketang seminggu mung pisan seng dinotis"
2020-03-27 15:27:10,Kurniawanws_,@AdwinDkusuma Suntik vaksin ae
2020-03-26 10:16:41,zakyfahrudin,"@xfajarn Vaksin e ndang ditokne mbah, selak diwales dukhon sak piturute malah kojorrr tenan"
2020-03-25 21:32:53,Ivasn2ivandi,"Vaksin covid 19 sudah ada, apakah berita ini benar??  https://t.co/qlUoo2JNV3"
2020-03-22 07:59:07,porsatur,"Aku ke inget film The Flu (2013), yang dimana vaksin untuk menangkal virus tersebut yakni dari tubuh seseorang yang sudah sembuh dari virus tersebut..  🤔"
2020-03-19 01:39:18,Andistwn7,Ada baiknya vaksin flu yg dosisnya rendah disuntikan ke balita sehingga ini sedikit membantu mencegah epidemic semacam ini dan keyakinanku ada epidemic yg lebih ganas dari covid-19 dikemudian hari.
2020-03-19 00:16:03,blontankpoer,"mbayangke China sudah produksi massal vaksin Covid19 temuannya, terus disedekahke ke negara-negara di seluruh dunia, termasuk Amerika... mesti Paklik Jin Ping langsung dinobatke dadi wali.  atau, dihujat sebagai iblis karena merusak peta sindikat farmasi sedunia..."
2020-03-18 23:47:45,Sptr___,"Somad said: ""Vaksin tapir! Produk qaram!""  Then... somad dead!  Sad ending"
2020-03-16 13:19:32,ifulpipbob12,@Adiindraprata @SafikAl @hirihmi Vaksin pake kopi
2020-03-15 18:19:28,Arkobumen,"@papanyakimo Mahal amat, minta vaksin kw 3 aja"
2020-03-13 16:13:23,ayucunyaaa,Aku mau pulanggggggg gamau vaksin ke moewardi
2020-03-11 20:52:29,nikenarman,@animalfess2 Bisa aja si nder. Tp amannya di vaksin dlu. Soalnya pas di steril kan dia sakit. Takut imunnya down dan rawan terkena virus. Terlebih lagi musim calici dan panleu saat ini 😔
2020-03-01 17:46:10,masradensammy,"Welcome march, semoga virus corona segera menemukan vaksin nya"
2020-02-03 09:40:42,DeeRiry,@BudiTyas @pisvng @mazzini_giusepe Iya... Katanya dikasih obat cacing dulu baru boleh suntik vaksin.
2020-01-31 19:17:24,hakam_fahmi,Titik Terang Pencarian Vaksin Virus Corona  https://t.co/K6sOvaZC5h
