tweet,token,InSet
harusnya gitu kuota terbatas heu tp kalau gak dapet vaksin direfund kok,"['harusnya', 'gitu', 'kuota', 'terbatas', 'heu', 'tp', 'kalau', 'gak', 'dapet', 'vaksin', 'direfund', 'kok']",neg
asiq sido vaksin,"['asiq', 'sido', 'vaksin']",pos
vaksin dikon mbayar bar iki vaksin gratis lelet pelayanannya titeni,"['vaksin', 'dikon', 'mbayar', 'bar', 'iki', 'vaksin', 'gratis', 'lelet', 'pelayanannya', 'titeni']",neg
akhirnya vaksin buat beberapa orang cuman kayak helm bukan buat nglindungi kepala d jalan tp biar pergi jauh,"['akhirnya', 'vaksin', 'buat', 'beberapa', 'orang', 'cuman', 'kayak', 'helm', 'bukan', 'buat', 'nglindungi', 'kepala', 'd', 'jalan', 'tp', 'biar', 'pergi', 'jauh']",pos
gak indonesia aja kok vaksin berbayar india berbayar kok yo miris negara gak menanggung rakyatnya masalah vaksin,"['gak', 'indonesia', 'aja', 'kok', 'vaksin', 'berbayar', 'india', 'berbayar', 'kok', 'yo', 'miris', 'negara', 'gak', 'menanggung', 'rakyatnya', 'masalah', 'vaksin']",neg
ayo monggo berkenan vaksin,"['ayo', 'monggo', 'berkenan', 'vaksin']",neg
info solo sing vaksin sing mbayar nandi yaa,"['info', 'solo', 'sing', 'vaksin', 'sing', 'mbayar', 'nandi', 'yaa']",pos
covid yo sorry aku yo sehat tp nek rep vaksin daftar kok susah no hp wes trdaftar lhoo esih ora iso asutenann,"['covid', 'yo', 'sorry', 'aku', 'yo', 'sehat', 'tp', 'nek', 'rep', 'vaksin', 'daftar', 'kok', 'susah', 'no', 'hp', 'wes', 'trdaftar', 'lhoo', 'esih', 'ora', 'iso', 'asutenann']",pos
efek vaksin po yo,"['efek', 'vaksin', 'po', 'yo']",neg
finally abis vaksin pegel kayak donor darah biasa ngantuk banget keknya begadang beruntung tensi gak naik jadi lanjut vaksin,"['finally', 'abis', 'vaksin', 'pegel', 'kayak', 'donor', 'darah', 'biasa', 'ngantuk', 'banget', 'keknya', 'begadang', 'beruntung', 'tensi', 'gak', 'naik', 'jadi', 'lanjut', 'vaksin']",pos
vaksin solo hampir merata karanganyar klaten umur lansia banyak belom mulai vaksinasi,"['vaksin', 'solo', 'hampir', 'merata', 'karanganyar', 'klaten', 'umur', 'lansia', 'banyak', 'belom', 'mulai', 'vaksinasi']",neg
ra vaksin vaksin nan ciu bekonang tahan segala medan penyakit apapun mletre,"['ra', 'vaksin', 'vaksin', 'nan', 'ciu', 'bekonang', 'tahan', 'segala', 'medan', 'penyakit', 'apapun', 'mletre']",pos
vaksinasi kuota selalu habis ahli ikutan vaksin pak,"['vaksinasi', 'kuota', 'selalu', 'habis', 'ahli', 'ikutan', 'vaksin', 'pak']",neg
pukul tadi terhitung manusia yg antri buat ambil kupon vaksin wkwk gatau sekarang dah berapa males tengok,"['pukul', 'tadi', 'terhitung', 'manusia', 'yg', 'antri', 'buat', 'ambil', 'kupon', 'vaksin', 'wkwk', 'gatau', 'sekarang', 'dah', 'berapa', 'males', 'tengok']",neg
vaksin kedua pebruari negatif covid per april bb ga sampek blm menikah gaboleh donor,"['vaksin', 'kedua', 'pebruari', 'negatif', 'covid', 'per', 'april', 'bb', 'ga', 'sampek', 'blm', 'menikah', 'gaboleh', 'donor']",neg
vaksin e ra roto klaten karanganyar wae akeh seng hurung divaksin umur an,"['vaksin', 'e', 'ra', 'roto', 'klaten', 'karanganyar', 'wae', 'akeh', 'seng', 'hurung', 'divaksin', 'umur', 'an']",pos
jam malam h keberangkatan udah orang yg antri buat vaksin mana antrian kupon buka jam pagi mantap djiwa semoga kebagian gada ditilep orang,"['jam', 'malam', 'h', 'keberangkatan', 'udah', 'orang', 'yg', 'antri', 'buat', 'vaksin', 'mana', 'antrian', 'kupon', 'buka', 'jam', 'pagi', 'mantap', 'djiwa', 'semoga', 'kebagian', 'gada', 'ditilep', 'orang']",pos
habis vaksin emang laperan masak iya tadi makan jam trus laper,"['habis', 'vaksin', 'emang', 'laperan', 'masak', 'iya', 'tadi', 'makan', 'jam', 'trus', 'laper']",pos
sertifikat vaksin jadi syarat perjalanan wabah merajalela sulit sekali mendapatkan vaksin antri jam ternyata katanya kuota penuh sistem pendaftaran todak jelas byuh kudu piye iki,"['sertifikat', 'vaksin', 'jadi', 'syarat', 'perjalanan', 'wabah', 'merajalela', 'sulit', 'sekali', 'mendapatkan', 'vaksin', 'antri', 'jam', 'ternyata', 'katanya', 'kuota', 'penuh', 'sistem', 'pendaftaran', 'todak', 'jelas', 'byuh', 'kudu', 'piye', 'iki']",neg
kalo logikanya harusnya sakitan tattoo mana mana sih vaksin cuma satu jarum langsung cubles cuss udah selesai tattoo udah jarumnya lebih satu alat modern biasanya jarum tattoo terakhirku pake jarum lama prosesnya,"['kalo', 'logikanya', 'harusnya', 'sakitan', 'tattoo', 'mana', 'mana', 'sih', 'vaksin', 'cuma', 'satu', 'jarum', 'langsung', 'cubles', 'cuss', 'udah', 'selesai', 'tattoo', 'udah', 'jarumnya', 'lebih', 'satu', 'alat', 'modern', 'biasanya', 'jarum', 'tattoo', 'terakhirku', 'pake', 'jarum', 'lama', 'prosesnya']",neg
bisanya gudang vaksin terbakar konspirasinya gila,"['bisanya', 'gudang', 'vaksin', 'terbakar', 'konspirasinya', 'gila']",neg
ayo vaksin petugase cantik cantik,"['ayo', 'vaksin', 'petugase', 'cantik', 'cantik']",neg
iya to orang gitu lho kan dulu prnh kasus penjualan vaksin perorangan pdhl jatah negara gratis negara semua wni kan kejujuran personal disini yg eksklusive,"['iya', 'to', 'orang', 'gitu', 'lho', 'kan', 'dulu', 'prnh', 'kasus', 'penjualan', 'vaksin', 'perorangan', 'pdhl', 'jatah', 'negara', 'gratis', 'negara', 'semua', 'wni', 'kan', 'kejujuran', 'personal', 'disini', 'yg', 'eksklusive']",neg
sedih banget soalnya kekny daerah yg stasiunnya gada vaksin ngumpul stasiun deh keknyaa huhu refund gak angus aja,"['sedih', 'banget', 'soalnya', 'kekny', 'daerah', 'yg', 'stasiunnya', 'gada', 'vaksin', 'ngumpul', 'stasiun', 'deh', 'keknyaa', 'huhu', 'refund', 'gak', 'angus', 'aja']",pos
loket buat ambil kupon buat vaksin dibuka jam yg antri udah yg datang jam malam diprioritaskan yg berangkat h jadi kalo datang h h hari h gabisa sehari kupon vaksin yg dibagikan antri kupon diwakilkan,"['loket', 'buat', 'ambil', 'kupon', 'buat', 'vaksin', 'dibuka', 'jam', 'yg', 'antri', 'udah', 'yg', 'datang', 'jam', 'malam', 'diprioritaskan', 'yg', 'berangkat', 'h', 'jadi', 'kalo', 'datang', 'h', 'h', 'hari', 'h', 'gabisa', 'sehari', 'kupon', 'vaksin', 'yg', 'dibagikan', 'antri', 'kupon', 'diwakilkan']",neg
direwangi tangi esuk malah rasido vaksin,"['direwangi', 'tangi', 'esuk', 'malah', 'rasido', 'vaksin']",neg
vaksin pertama nomer urut rasa optimis gitu wni mau vaksin bayangkan tempat sehari orang lumayan kalau hari udah orang disitu percaya sebenarnya wni tu ngga ndablek ndablek ko,"['vaksin', 'pertama', 'nomer', 'urut', 'rasa', 'optimis', 'gitu', 'wni', 'mau', 'vaksin', 'bayangkan', 'tempat', 'sehari', 'orang', 'lumayan', 'kalau', 'hari', 'udah', 'orang', 'disitu', 'percaya', 'sebenarnya', 'wni', 'tu', 'ngga', 'ndablek', 'ndablek', 'ko']",neg
bangun tidur tiba pengen vaksin vaksin biar vaksin biar jd syarat mau ngapa in,"['bangun', 'tidur', 'tiba', 'pengen', 'vaksin', 'vaksin', 'biar', 'vaksin', 'biar', 'jd', 'syarat', 'mau', 'ngapa', 'in']",pos
emng paling bener abis vaksin tidur,"['emng', 'paling', 'bener', 'abis', 'vaksin', 'tidur']",pos
khusus buat h keberangkatan kan yg vaksin stasiun,"['khusus', 'buat', 'h', 'keberangkatan', 'kan', 'yg', 'vaksin', 'stasiun']",pos
info vaksin presisi kota sukoharjo jateng min maturnuwun,"['info', 'vaksin', 'presisi', 'kota', 'sukoharjo', 'jateng', 'min', 'maturnuwun']",pos
pengen pulkam naik kereta biar sekalian vaksin sama swab takut gak kebagian kuota vaksin berakhir tiket hangus,"['pengen', 'pulkam', 'naik', 'kereta', 'biar', 'sekalian', 'vaksin', 'sama', 'swab', 'takut', 'gak', 'kebagian', 'kuota', 'vaksin', 'berakhir', 'tiket', 'hangus']",neg
efek vaksin tnan nek iki,"['efek', 'vaksin', 'tnan', 'nek', 'iki']",neg
hawane luwe terus i efek vaksin ki,"['hawane', 'luwe', 'terus', 'i', 'efek', 'vaksin', 'ki']",pos
habis vaksin bosku,"['habis', 'vaksin', 'bosku']",pos
after vaksin ngantuk pegal pegal pusing,"['after', 'vaksin', 'ngantuk', 'pegal', 'pegal', 'pusing']",neg
nasib ktp bukan solo susah dpt jatah vaksin,"['nasib', 'ktp', 'bukan', 'solo', 'susah', 'dpt', 'jatah', 'vaksin']",neg
yoh vaksin yoh semangat,"['yoh', 'vaksin', 'yoh', 'semangat']",neg
golek suntik vaksin seng gratis kok angel yo ndadak rebutan opo suntik narkoboy wae pe,"['golek', 'suntik', 'vaksin', 'seng', 'gratis', 'kok', 'angel', 'yo', 'ndadak', 'rebutan', 'opo', 'suntik', 'narkoboy', 'wae', 'pe']",pos
nek do wegah vaksin nggo aku wae kuotane please aku butuh,"['nek', 'do', 'wegah', 'vaksin', 'nggo', 'aku', 'wae', 'kuotane', 'please', 'aku', 'butuh']",pos
aku lg sadar ternyata menkes e saiki i dudu wong medis jebul wong bumn makane o giat men vaksin ngendi dituku,"['aku', 'lg', 'sadar', 'ternyata', 'menkes', 'e', 'saiki', 'i', 'dudu', 'wong', 'medis', 'jebul', 'wong', 'bumn', 'makane', 'o', 'giat', 'men', 'vaksin', 'ngendi', 'dituku']",neg
dulu begadang terus vaksin alhamdulillah ko,"['dulu', 'begadang', 'terus', 'vaksin', 'alhamdulillah', 'ko']",pos
bapak ktp sukoharjo mau daftar vaksin ten pundi njih minim sekali pak informasinya beda banget sama solo program vaksinasi sukoharjo gk jelas pak,"['bapak', 'ktp', 'sukoharjo', 'mau', 'daftar', 'vaksin', 'ten', 'pundi', 'njih', 'minim', 'sekali', 'pak', 'informasinya', 'beda', 'banget', 'sama', 'solo', 'program', 'vaksinasi', 'sukoharjo', 'gk', 'jelas', 'pak']",pos
habis vaksin lumayan mriang jg yak,"['habis', 'vaksin', 'lumayan', 'mriang', 'jg', 'yak']",pos
coba daftar vaksin daerah mu yu,"['coba', 'daftar', 'vaksin', 'daerah', 'mu', 'yu']",neg
hiahia wkwkwk aku cuman jaga yu kalo sewaktu balik kalimantan soal kartu vaksin aku blum vaksin soalnya mau daftar vaksin sih,"['hiahia', 'wkwkwk', 'aku', 'cuman', 'jaga', 'yu', 'kalo', 'sewaktu', 'balik', 'kalimantan', 'soal', 'kartu', 'vaksin', 'aku', 'blum', 'vaksin', 'soalnya', 'mau', 'daftar', 'vaksin', 'sih']",neg
dobel mask terkena memang udara sehat lupa sedikit memakai masker minum terkena sangatlah hati meski dobel vaksin,"['dobel', 'mask', 'terkena', 'memang', 'udara', 'sehat', 'lupa', 'sedikit', 'memakai', 'masker', 'minum', 'terkena', 'sangatlah', 'hati', 'meski', 'dobel', 'vaksin']",pos
dong palagi pasca vaksin,"['dong', 'palagi', 'pasca', 'vaksin']",neg
vaksin sik,"['vaksin', 'sik']",neg
alhamdulillah hari kedua udah enakan banget badane gila badan drop kepikiran virus semengerikan plus pernah terpapar vaksin grgr ktp luar yuk yuk sembuh sat kangen masak dapur nih,"['alhamdulillah', 'hari', 'kedua', 'udah', 'enakan', 'banget', 'badane', 'gila', 'badan', 'drop', 'kepikiran', 'virus', 'semengerikan', 'plus', 'pernah', 'terpapar', 'vaksin', 'grgr', 'ktp', 'luar', 'yuk', 'yuk', 'sembuh', 'sat', 'kangen', 'masak', 'dapur', 'nih']",neg
habis vaksin pertama terus ppkm bener bener disuruh jaga diri dirumah biar ga luar ketularan,"['habis', 'vaksin', 'pertama', 'terus', 'ppkm', 'bener', 'bener', 'disuruh', 'jaga', 'diri', 'dirumah', 'biar', 'ga', 'luar', 'ketularan']",pos
terakhir beli pas ga sengaja ketemu depan puskesmas pas mau vaksin,"['terakhir', 'beli', 'pas', 'ga', 'sengaja', 'ketemu', 'depan', 'puskesmas', 'pas', 'mau', 'vaksin']",neg
vaksin disuntiknya kan im pengen req bokong ga sih,"['vaksin', 'disuntiknya', 'kan', 'im', 'pengen', 'req', 'bokong', 'ga', 'sih']",pos
tau vaksin covid daerah kota solo buat orang luar solo gratis poltekes nyari kehabisan nih mohon infonya,"['tau', 'vaksin', 'covid', 'daerah', 'kota', 'solo', 'buat', 'orang', 'luar', 'solo', 'gratis', 'poltekes', 'nyari', 'kehabisan', 'nih', 'mohon', 'infonya']",pos
quote of the day vaksin memendekkan umur vaksin memanjangkan umur,"['quote', 'of', 'the', 'day', 'vaksin', 'memendekkan', 'umur', 'vaksin', 'memanjangkan', 'umur']",pos
mulai pemberlakuan kalo pergi pergi mesti nunjukin kartu vaksin aku,"['mulai', 'pemberlakuan', 'kalo', 'pergi', 'pergi', 'mesti', 'nunjukin', 'kartu', 'vaksin', 'aku']",pos
w ngga pro ngga kontra pemerintah tp wn yg baik elu harusnya jg nurut apa kata pemerintah ngga cuma protes aja dah vaksin emangnya kok ente bebas keluyuran,"['w', 'ngga', 'pro', 'ngga', 'kontra', 'pemerintah', 'tp', 'wn', 'yg', 'baik', 'elu', 'harusnya', 'jg', 'nurut', 'apa', 'kata', 'pemerintah', 'ngga', 'cuma', 'protes', 'aja', 'dah', 'vaksin', 'emangnya', 'kok', 'ente', 'bebas', 'keluyuran']",neg
abis vaksin kedua rasanya kemeng,"['abis', 'vaksin', 'kedua', 'rasanya', 'kemeng']",neg
kemarin bpk mertua vaksin,"['kemarin', 'bpk', 'mertua', 'vaksin']",neg
ternyata vaksin tanda akhir zaman soalnya semua orang vak sin sin,"['ternyata', 'vaksin', 'tanda', 'akhir', 'zaman', 'soalnya', 'semua', 'orang', 'vak', 'sin', 'sin']",neg
wkwkwkwk ppv pencari vaksin balik kampung,"['wkwkwkwk', 'ppv', 'pencari', 'vaksin', 'balik', 'kampung']",neg
aku bar vaksin jare isoh positif yen bar vaksin,"['aku', 'bar', 'vaksin', 'jare', 'isoh', 'positif', 'yen', 'bar', 'vaksin']",neg
akhirnya vaksin kawan,"['akhirnya', 'vaksin', 'kawan']",pos
sekarang kalo mau luar kota syaratnya punya kartu sertifikat vaksin,"['sekarang', 'kalo', 'mau', 'luar', 'kota', 'syaratnya', 'punya', 'kartu', 'sertifikat', 'vaksin']",neg
tenang sodara kalo pingin liburan kalo pingin ziarahi mprop bebas gaperlu surat vaksin,"['tenang', 'sodara', 'kalo', 'pingin', 'liburan', 'kalo', 'pingin', 'ziarahi', 'mprop', 'bebas', 'gaperlu', 'surat', 'vaksin']",pos
gapapa gak habis vaksin langsung swab hasil positif,"['gapapa', 'gak', 'habis', 'vaksin', 'langsung', 'swab', 'hasil', 'positif']",pos
eh btw program vaksin fk sampe kapan gaeess aku baru dapet infonya tadi sore,"['eh', 'btw', 'program', 'vaksin', 'fk', 'sampe', 'kapan', 'gaeess', 'aku', 'baru', 'dapet', 'infonya', 'tadi', 'sore']",pos
kemarin check in hotel wajib pakek sertifikat vaksin,"['kemarin', 'check', 'in', 'hotel', 'wajib', 'pakek', 'sertifikat', 'vaksin']",neg
alhamdulillah mbak td aku terpaksa rodo crigis wa grup gara vaksin,"['alhamdulillah', 'mbak', 'td', 'aku', 'terpaksa', 'rodo', 'crigis', 'wa', 'grup', 'gara', 'vaksin']",neg
yeay vaksin seneng bgt difasilitasi sm kampus daerah sendiri lama bgt si ngurus vaksinasinya hmph,"['yeay', 'vaksin', 'seneng', 'bgt', 'difasilitasi', 'sm', 'kampus', 'daerah', 'sendiri', 'lama', 'bgt', 'si', 'ngurus', 'vaksinasinya', 'hmph']",neg
vaksin non domisili area solo raya available si terhalang ktp ni,"['vaksin', 'non', 'domisili', 'area', 'solo', 'raya', 'available', 'si', 'terhalang', 'ktp', 'ni']",neg
min mau tanya kalau naik kereta api jarak jauh apa wajib menunjukkan kartu vaksin,"['min', 'mau', 'tanya', 'kalau', 'naik', 'kereta', 'api', 'jarak', 'jauh', 'apa', 'wajib', 'menunjukkan', 'kartu', 'vaksin']",pos
vaksin jangan sekali swab otomatis positif,"['vaksin', 'jangan', 'sekali', 'swab', 'otomatis', 'positif']",neg
maturnuwun kesempatan vaksin pertama hari beberapa purnama menunggu nekat ngeyel,"['maturnuwun', 'kesempatan', 'vaksin', 'pertama', 'hari', 'beberapa', 'purnama', 'menunggu', 'nekat', 'ngeyel']",pos
bravo polri pandemi polri memberikan vaksinasi gratis tembus lebih satu juta vaksin ayo vaksin ditunggu tanggal juni datang membawa ktp polri mengabdi negeri indonesia maju,"['bravo', 'polri', 'pandemi', 'polri', 'memberikan', 'vaksinasi', 'gratis', 'tembus', 'lebih', 'satu', 'juta', 'vaksin', 'ayo', 'vaksin', 'ditunggu', 'tanggal', 'juni', 'datang', 'membawa', 'ktp', 'polri', 'mengabdi', 'negeri', 'indonesia', 'maju']",neg
bravo polri pandemi sekarang polri memberikan vaksinasi gratis tembus lebih satu juta vaksin ayo vaksin ditunggu tanggal juni datang titik vaksin membawa ktp indonesia maju,"['bravo', 'polri', 'pandemi', 'sekarang', 'polri', 'memberikan', 'vaksinasi', 'gratis', 'tembus', 'lebih', 'satu', 'juta', 'vaksin', 'ayo', 'vaksin', 'ditunggu', 'tanggal', 'juni', 'datang', 'titik', 'vaksin', 'membawa', 'ktp', 'indonesia', 'maju']",pos
bravo polri pandemi polri memberikan vaksinasi gratis tembus lebih satu juta vaksin ayo vaksin ditunggu tanggal juni datang titik vaksin membawa ktp indonesia maju,"['bravo', 'polri', 'pandemi', 'polri', 'memberikan', 'vaksinasi', 'gratis', 'tembus', 'lebih', 'satu', 'juta', 'vaksin', 'ayo', 'vaksin', 'ditunggu', 'tanggal', 'juni', 'datang', 'titik', 'vaksin', 'membawa', 'ktp', 'indonesia', 'maju']",pos
semoga vaksin dosis segeran kaya kemarin,"['semoga', 'vaksin', 'dosis', 'segeran', 'kaya', 'kemarin']",pos
bulan lalu gagal vaksin covid alhamdulillah kmrn bs vaksin alhamdulillahnya pasca vaksin aku ga ngeluhin apapun bahkan segeran bgt habis vaksin,"['bulan', 'lalu', 'gagal', 'vaksin', 'covid', 'alhamdulillah', 'kmrn', 'bs', 'vaksin', 'alhamdulillahnya', 'pasca', 'vaksin', 'aku', 'ga', 'ngeluhin', 'apapun', 'bahkan', 'segeran', 'bgt', 'habis', 'vaksin']",neg
ambu ambune endorse covid po mbah aku bar vaksin ki mbah,"['ambu', 'ambune', 'endorse', 'covid', 'po', 'mbah', 'aku', 'bar', 'vaksin', 'ki', 'mbah']",pos
waktu vaksin penyakitnya taruh luar dulu,"['waktu', 'vaksin', 'penyakitnya', 'taruh', 'luar', 'dulu']",pos
tunggu aja keluar vaksin yg diolesin,"['tunggu', 'aja', 'keluar', 'vaksin', 'yg', 'diolesin']",pos
aku dah vaksin jatah temen kantor hehe skr tepar meriang,"['aku', 'dah', 'vaksin', 'jatah', 'temen', 'kantor', 'hehe', 'skr', 'tepar', 'meriang']",neg
udah dpt undangan dr kampung buat vaksin besok balaikota solo,"['udah', 'dpt', 'undangan', 'dr', 'kampung', 'buat', 'vaksin', 'besok', 'balaikota', 'solo']",neg
baru dapet vaksin langsung diuji sama virus nakal mungkin gak sih cluster baru,"['baru', 'dapet', 'vaksin', 'langsung', 'diuji', 'sama', 'virus', 'nakal', 'mungkin', 'gak', 'sih', 'cluster', 'baru']",pos
cobo golek info ne poltekes solo ws buka vaksin rung kui nggo ktp luar kota iso,"['cobo', 'golek', 'info', 'ne', 'poltekes', 'solo', 'ws', 'buka', 'vaksin', 'rung', 'kui', 'nggo', 'ktp', 'luar', 'kota', 'iso']",pos
akir e kebagian jadwal vaksin istri tiap hari cari info medsos semoga menyusul vaksinasi usia min thn nya khusus nya daerah sukoharjo sehat semua prokes masker dobel sik,"['akir', 'e', 'kebagian', 'jadwal', 'vaksin', 'istri', 'tiap', 'hari', 'cari', 'info', 'medsos', 'semoga', 'menyusul', 'vaksinasi', 'usia', 'min', 'thn', 'nya', 'khusus', 'nya', 'daerah', 'sukoharjo', 'sehat', 'semua', 'prokes', 'masker', 'dobel', 'sik']",neg
info dong solo vaksin non domisili,"['info', 'dong', 'solo', 'vaksin', 'non', 'domisili']",neg
pertanyaan vaksin ga sama sarunya kayak tanya keimanan entah berdasar ga,"['pertanyaan', 'vaksin', 'ga', 'sama', 'sarunya', 'kayak', 'tanya', 'keimanan', 'entah', 'berdasar', 'ga']",neg
vaksin yo vaksin,"['vaksin', 'yo', 'vaksin']",neg
kata vaksin berasal dr kata vacca yg berarti sapi lalu diberi nama apa hubungannya vaksin dgn sapi,"['kata', 'vaksin', 'berasal', 'dr', 'kata', 'vacca', 'yg', 'berarti', 'sapi', 'lalu', 'diberi', 'nama', 'apa', 'hubungannya', 'vaksin', 'dgn', 'sapi']",neg
hatinya jgn lupa vaksin yaww,"['hatinya', 'jgn', 'lupa', 'vaksin', 'yaww']",neg
rebutan booking vaksin jakarta bikin sakit perut berasa ppdb,"['rebutan', 'booking', 'vaksin', 'jakarta', 'bikin', 'sakit', 'perut', 'berasa', 'ppdb']",neg
seri vaksin jadi titan ga nih,"['seri', 'vaksin', 'jadi', 'titan', 'ga', 'nih']",neg
yak keluarga isoman ku tetep saling support walo cuman wa semangat de menunggu kepastian vaksin dinas perdangan koperasi umkm kab sukoharjo katanya pelaksanaan mulai tgl blas rung enek sms wa,"['yak', 'keluarga', 'isoman', 'ku', 'tetep', 'saling', 'support', 'walo', 'cuman', 'wa', 'semangat', 'de', 'menunggu', 'kepastian', 'vaksin', 'dinas', 'perdangan', 'koperasi', 'umkm', 'kab', 'sukoharjo', 'katanya', 'pelaksanaan', 'mulai', 'tgl', 'blas', 'rung', 'enek', 'sms', 'wa']",neg
up yg aku pengen bgt tau jawabannya soalnya pengen vaksin pfizer,"['up', 'yg', 'aku', 'pengen', 'bgt', 'tau', 'jawabannya', 'soalnya', 'pengen', 'vaksin', 'pfizer']",neg
solo cepet banget daftar vaksin tinggal klik halodoc pilih jadwal sesuai dikota,"['solo', 'cepet', 'banget', 'daftar', 'vaksin', 'tinggal', 'klik', 'halodoc', 'pilih', 'jadwal', 'sesuai', 'dikota']",neg
alasan pak met ga mau vaksin jeneng penyakit e aneh obat e hurung ketemu belom mau jawab,"['alasan', 'pak', 'met', 'ga', 'mau', 'vaksin', 'jeneng', 'penyakit', 'e', 'aneh', 'obat', 'e', 'hurung', 'ketemu', 'belom', 'mau', 'jawab']",pos
vaksin yg kedua lebih kerasa sakit sih wkwk,"['vaksin', 'yg', 'kedua', 'lebih', 'kerasa', 'sakit', 'sih', 'wkwk']",neg
gencarkan vaksinasi massal tni polri menargetkan juta vaksin sehari mempercepat proses vaksinasi merata seluruh indonesia serentak wilayah polda,"['gencarkan', 'vaksinasi', 'massal', 'tni', 'polri', 'menargetkan', 'juta', 'vaksin', 'sehari', 'mempercepat', 'proses', 'vaksinasi', 'merata', 'seluruh', 'indonesia', 'serentak', 'wilayah', 'polda']",neg
tanya jadwal vaksin utk msyrkt umum ae ra tau jwb lurr,"['tanya', 'jadwal', 'vaksin', 'utk', 'msyrkt', 'umum', 'ae', 'ra', 'tau', 'jwb', 'lurr']",pos
leganya udah h after vaksin gadapet side effect yg aneh jd ngantuk terus seharian,"['leganya', 'udah', 'h', 'after', 'vaksin', 'gadapet', 'side', 'effect', 'yg', 'aneh', 'jd', 'ngantuk', 'terus', 'seharian']",neg
seorang teman kantor bayi kandungannya malam meninggal covid vaksin x,"['seorang', 'teman', 'kantor', 'bayi', 'kandungannya', 'malam', 'meninggal', 'covid', 'vaksin', 'x']",neg
